study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Giudicelli1984		NRF	10.0	CAP1	MAP (change absolute)			NR	CAP1_MAP (change absolute)_NRF	0.670165078833809	hr		-970.8651410790425	-5.65971765662168	1451.82377447843	459.10698885344755	a lot of points for which it is not possible to identify an error	kilogram/meter/second^2	mmHg
Giudicelli1984		NRF	10.0	CAP1	MAP (change absolute)			NR	CAP1_MAP (change absolute)_NRF	1.06592395137287	hr		-1394.4530136659275	-7.01567113331819	753.6803855639298	238.33466461759062	not uploaded to the database	kilogram/meter/second^2	mmHg
Giudicelli1984		NRF	10.0	CAP1	MAP (change absolute)			NR	CAP1_MAP (change absolute)_NRF	1.59321993377721	hr		-1508.9428986952078	-9.53034414334724	502.47878865031004	158.89774480573428		kilogram/meter/second^2	mmHg
Giudicelli1984		NRF	10.0	CAP1	MAP (change absolute)			NR	CAP1_MAP (change absolute)_NRF	2.05926581158779	hr		-1680.8570151041702	-11.4156316865295	335.03625564889717	105.94776665849682		kilogram/meter/second^2	mmHg
Giudicelli1984		NRF	10.0	CAP1	MAP (change absolute)			NR	CAP1_MAP (change absolute)_NRF	3.02262811241139	hr		-1839.2527510877283	-13.0008546804212	181.4401743982792	57.3764210156735		kilogram/meter/second^2	mmHg
Giudicelli1984		NRF	10.0	CAP1	MAP (change absolute)			NR	CAP1_MAP (change absolute)_NRF	4.09012993533117	hr		-2266.88458363093	-16.5726717429504	321.0386142519868	101.52132379004732		kilogram/meter/second^2	mmHg
Giudicelli1984		NRF	10.0	CAP1	MAP (change absolute)			NR	CAP1_MAP (change absolute)_NRF	5.07988572384857	hr		-2164.8014880636993	-15.4758717142618	670.0347138862339	211.88358072597484		kilogram/meter/second^2	mmHg
Giudicelli1984		NRF	10.0	CAP1	MAP (change absolute)			NR	CAP1_MAP (change absolute)_NRF	6.02574799478824	hr		-1387.3013800486046	-8.81635726836965	753.7937777984448	238.370522390595		kilogram/meter/second^2	mmHg
Giudicelli1984		NRF	10.0	CAP1	MAP (change absolute)			NR	CAP1_MAP (change absolute)_NRF	7.03788087069821	hr		-962.9365890464614	-5.43469165760188	711.914245842342	225.12705155828561		kilogram/meter/second^2	mmHg
Giudicelli1984		NRF	10.0	CAP1	MAP (change absolute)			NR	CAP1_MAP (change absolute)_NRF	8.04671456064645	hr		-821.111128391294	-4.47024755848285	586.2756499740135	185.39663906135195		kilogram/meter/second^2	mmHg
Giudicelli1984		NRF	10.0	CAP1	MAP (change absolute)			NR	CAP1_MAP (change absolute)_NRF	8.99745388909476	hr		-785.2692921676265	-4.49941427495607	642.077228503979	203.04264758009595		kilogram/meter/second^2	mmHg
Giudicelli1984		NRF	10.0	CAP1	MAP (change absolute)			NR	CAP1_MAP (change absolute)_NRF	10.0755704842392	hr		-709.6253279010019	-3.79968203497615	279.27247453042037	88.31371073074894		kilogram/meter/second^2	mmHg
Giudicelli1984		NRF	10.0	CAP1	MAP (change absolute)			NR	CAP1_MAP (change absolute)_NRF	23.9132170649199	hr		-322.32950579892724	-1.75526256021612	279.27247453042037	88.31371073074894		kilogram/meter/second^2	mmHg
